crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,61,26,82.6,0
Tomato,Sandy Soil,Flowering,53,22,82.1,0
Carrot,Clay Soil,Flowering,46,40,28.4,1
Chilli,Chalky Soil,Flowering,66,21,82.7,0
Wheat,Sandy Soil,Maturation,22,36,59.7,1
Wheat,Sandy Soil,Pollination,69,23,80.6,0
Wheat,Clay Soil,Maturation,52,20,85.8,0
Carrot,Clay Soil,Germination,41,22,80.0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,59,15,81.3,0
Tomato,Sandy Soil,Flowering,58,35,45.8,1
Carrot,Clay Soil,Pollination,65,41,44.1,0
Carrot,Clay Soil,Seedling Stage,59,30,59.9,1
Chilli,Red Soil,Flowering,52,22,80.8,0
Wheat,Red Soil,Germination,8,38,44.4,1
Potato,Loam Soil,Germination,67,35,52.4,1
Carrot,Clay Soil,Seedling Stage,39,29,64.7,1
Potato,Clay Soil,Germination,60,22,80.2,0
Chilli,Chalky Soil,Seedling Stage,24,26,81.1,0
Tomato,Sandy Soil,Flowering,57,35,76.4,1
Wheat,Red Soil,Germination,60,35,58.4,0
Wheat,Black Soil,Pollination,23,33,65.0,1
Potato,Sandy Soil,Flowering,26,17,80.9,0
Chilli,Black Soil,Flowering,50,21,82.6,0
Wheat,Red Soil,Maturation,38,28,70.2,1
Tomato,Sandy Soil,Flowering,11,33,46.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,29,36,48.3,1
Potato,Clay Soil,Pollination,21,29,68.2,1
Wheat,Black Soil,Flowering,69,21,81.2,0
Tomato,Loam Soil,Pollination,60,39,44.4,0
Tomato,Sandy Soil,Flowering,32,22,83.2,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,18,34,54.9,1
Tomato,Loam Soil,Germination,8,16,81.7,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,35,23,79.3,0
Carrot,Sandy Soil,Flowering,27,42,39.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,17,26,77.4,1
Chilli,Chalky Soil,Flowering,62,22,84.3,0
Wheat,Sandy Soil,Pollination,21,35,48.6,1
Potato,Sandy Soil,Flowering,15,38,52.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,54,24,86.8,0
Tomato,Sandy Soil,Flowering,30,31,60.3,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,53,35,48.2,0
Chilli,Sandy Soil,Flowering,40,35,57.2,1
Chilli,Sandy Soil,Germination,73,34,79.9,0
Wheat,Sandy Soil,Seedling Stage,8,31,62.1,1
Tomato,Sandy Soil,Flowering,34,24,83.3,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,35,22,79.3,0
Tomato,Sandy Soil,Flowering,23,41,35.1,1
Tomato,Sandy Soil,Flowering,45,25,82.0,0
Wheat,Sandy Soil,Flowering,53,36,35.0,1
Chilli,Red Soil,Seedling Stage,5,31,59.6,1
Wheat,Black Soil,Flowering,65,20,81.6,0
Tomato,Loam Soil,Germination,27,30,62.9,1
Tomato,Loam Soil,Pollination,9,18,81.2,0
Wheat,Black Soil,Seedling Stage,27,20,83.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,14,18,87.1,0
Chilli,Chalky Soil,Flowering,57,26,82.4,0
Carrot,Sandy Soil,Pollination,62,44,21.9,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,22,82.0,0
Potato,Loam Soil,Pollination,64,37,32.4,0
Wheat,Sandy Soil,Maturation,19,25,76.3,1
Tomato,Loam Soil,Germination,38,25,77.1,1
Wheat,Black Soil,Germination,42,33,56.9,1
Wheat,Black Soil,Seedling Stage,14,17,81.0,0
Wheat,Red Soil,Germination,13,29,65.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,38,47.9,1
Carrot,Sandy Soil,Flowering,37,22,84.1,0
Carrot,Clay Soil,Germination,61,31,67.4,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,29,35,40.6,1
Wheat,Black Soil,Flowering,54,21,82.6,0
Carrot,Loam Soil,Germination,41,33,51.0,1
Wheat,Alluvial Soil,Maturation,18,21,81.8,0
Chilli,Sandy Soil,Flowering,57,26,80.2,1
Carrot,Sandy Soil,Seedling Stage,44,20,87.3,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,38,43.2,1
Tomato,Sandy Soil,Flowering,41,28,76.2,1
Carrot,Sandy Soil,Flowering,55,29,69.9,0
Wheat,Sandy Soil,Pollination,42,36,33.3,1
Tomato,Sandy Soil,Flowering,21,24,81.3,1
Wheat,Red Soil,Pollination,11,29,64.3,1
Potato,Clay Soil,Germination,67,22,84.9,0
Tomato,Loam Soil,Seedling Stage,21,24,81.9,1
Wheat,Sandy Soil,Pollination,63,46,29.8,0
Wheat,Clay Soil,Pollination,60,41,44.7,1
Carrot,Clay Soil,Germination,61,20,76.4,0
Wheat,Sandy Soil,Pollination,47,39,48.8,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,35,53.6,1
Wheat,Clay Soil,Harvest,20,26,80.2,0
Wheat,Red Soil,Flowering,21,27,73.7,1
Tomato,Sandy Soil,Seedling Stage,67,33,52.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,32,22,78.1,0
Wheat,Black Soil,Seedling Stage,11,19,86.2,0
Carrot,Clay Soil,Flowering,76,41,26.3,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,60,41,42.2,0
Wheat,Black Soil,Flowering,63,35,47.3,0
Carrot,Clay Soil,Germination,48,20,79.7,0
Wheat,Sandy Soil,Pollination,65,23,79.0,0
Potato,Loam Soil,Germination,56,22,82.2,0
Wheat,Alluvial Soil,Maturation,18,19,79.8,0
Chilli,Red Soil,Seedling Stage,24,23,83.7,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,28,14,85.4,0
Wheat,Alluvial Soil,Maturation,41,18,80.4,0
Carrot,Clay Soil,Seedling Stage,10,23,81.4,1
Wheat,Black Soil,Flowering,48,20,81.9,0
Tomato,Sandy Soil,Flowering,5,40,38.6,1
Tomato,Red Soil,Germination,65,35,55.4,0
Tomato,Sandy Soil,Flowering,35,22,83.4,0
Carrot,Clay Soil,Pollination,60,36,50.8,1
Wheat,Red Soil,Pollination,50,25,84.1,0
Carrot,Clay Soil,Germination,59,27,78.5,0
Potato,Loam Soil,Germination,62,20,83.8,0
Chilli,Sandy Soil,Flowering,51,21,82.6,0
Wheat,Red Soil,Germination,58,34,60.2,1
Tomato,Sandy Soil,Flowering,34,27,67.7,1
Wheat,Black Soil,Flowering,57,23,81.3,0
Carrot,Clay Soil,Germination,38,22,81.8,0
Carrot,Clay Soil,Germination,38,25,79.3,1
Carrot,Sandy Soil,Germination,55,26,78.6,1
Carrot,Clay Soil,Germination,42,37,45.7,1
Chilli,Chalky Soil,Germination,13,35,55.5,1
Chilli,Chalky Soil,Germination,23,27,75.8,1
Wheat,Clay Soil,Maturation,72,30,60.7,0
Wheat,Sandy Soil,Pollination,75,17,79.4,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,45,34,55.1,1
Chilli,Sandy Soil,Seedling Stage,19,31,59.8,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,57,39,41.0,1
Carrot,Clay Soil,Germination,71,21,79.4,0
Wheat,Clay Soil,Maturation,58,26,79.9,0
Chilli,Red Soil,Flowering,48,40,40.7,1
Carrot,Clay Soil,Seedling Stage,30,28,65.8,1
Chilli,Red Soil,Flowering,40,21,82.1,0
Carrot,Clay Soil,Pollination,69,37,40.6,0
Wheat,Sandy Soil,Pollination,28,14,80.7,0
Wheat,Alluvial Soil,Maturation,38,30,63.8,1
Tomato,Sandy Soil,Seedling Stage,32,24,85.0,0
Carrot,Clay Soil,Pollination,59,37,35.8,0
Chilli,Chalky Soil,Seedling Stage,12,25,78.6,1
Carrot,Clay Soil,Seedling Stage,39,23,82.7,0
Wheat,Sandy Soil,Pollination,56,36,57.8,1
Wheat,Sandy Soil,Germination,64,42,34.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,38,24,77.9,1
Carrot,Clay Soil,Germination,39,30,48.9,1
Carrot,Clay Soil,Germination,28,29,63.9,1
Wheat,Clay Soil,Pollination,65,45,35.9,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,11,21,82.2,0
Tomato,Sandy Soil,Seedling Stage,16,28,73.6,1
Wheat,Black Soil,Seedling Stage,19,22,82.8,0
Potato,Loam Soil,Germination,66,30,67.1,1
Tomato,Sandy Soil,Flowering,43,23,83.1,0
Wheat,Black Soil,Seedling Stage,14,23,84.3,0
Wheat,Red Soil,Seedling Stage,18,22,84.3,0
Wheat,Alluvial Soil,Maturation,21,22,82.5,0
Carrot,Clay Soil,Seedling Stage,41,21,83.9,0
Tomato,Sandy Soil,Flowering,32,27,77.6,1
Chilli,Chalky Soil,Seedling Stage,12,23,82.9,0
Tomato,Loam Soil,Flowering,72,42,27.6,0
Potato,Sandy Soil,Seedling Stage,38,27,81.4,0
Carrot,Clay Soil,Germination,62,37,37.1,1
Carrot,Sandy Soil,Seedling Stage,5,24,78.8,0
Wheat,Alluvial Soil,Pollination,29,32,54.6,1
Carrot,Loam Soil,Germination,31,25,76.6,0
Carrot,Loam Soil,Germination,39,34,46.9,1
Carrot,Sandy Soil,Seedling Stage,17,28,69.3,1
Tomato,Sandy Soil,Germination,17,35,61.0,1
Chilli,Chalky Soil,Germination,51,31,65.9,1
Carrot,Loam Soil,Germination,58,21,85.9,0
Chilli,Black Soil,Seedling Stage,36,20,84.0,0
Wheat,Alluvial Soil,Maturation,22,33,59.7,1
Wheat,Red Soil,Germination,65,32,57.4,0
Carrot,Clay Soil,Germination,14,33,54.5,1
Wheat,Clay Soil,Maturation,50,40,26.2,0
Carrot,Clay Soil,Pollination,66,37,30.5,0
Wheat,Clay Soil,Maturation,54,28,69.9,1
Carrot,Clay Soil,Germination,54,23,79.0,0
Tomato,Loam Soil,Germination,29,30,65.0,1
Tomato,Loam Soil,Seedling Stage,25,31,58.0,1
Wheat,Clay Soil,Maturation,28,29,67.0,1
Tomato,Sandy Soil,Flowering,53,23,79.5,1
Carrot,Loam Soil,Seedling Stage,16,21,86.8,0
Potato,Loam Soil,Germination,55,22,82.7,0
Carrot,Clay Soil,Flowering,55,40,43.2,1
Wheat,Black Soil,Pollination,13,28,78.2,1
Chilli,Black Soil,Seedling Stage,48,28,73.3,1
Carrot,Sandy Soil,Pollination,69,40,41.3,0
Wheat,Black Soil,Germination,49,33,53.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,23,21,82.9,0
Carrot,Loam Soil,Germination,68,22,82.4,0
Potato,Clay Soil,Germination,41,22,81.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,65,20,78.4,0
Carrot,Sandy Soil,Germination,56,15,83.1,0
Chilli,Red Soil,Seedling Stage,28,31,62.2,1
Tomato,Loam Soil,Germination,45,21,83.0,0
Wheat,Clay Soil,Harvest,11,22,85.3,0
Wheat,Clay Soil,Pollination,42,38,45.9,1
Chilli,Chalky Soil,Seedling Stage,26,37,47.6,1
Wheat,Clay Soil,Maturation,43,41,30.3,1
Carrot,Clay Soil,Flowering,57,33,51.7,1
Carrot,Clay Soil,Seedling Stage,35,23,83.8,0
Wheat,Black Soil,Germination,79,38,76.0,0
Wheat,Black Soil,Pollination,8,30,74.3,1
Carrot,Clay Soil,Germination,59,23,78.3,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,42,41,25.9,1
Carrot,Clay Soil,Germination,57,28,63.7,0
Tomato,Loam Soil,Germination,32,35,53.7,1
Wheat,Sandy Soil,Germination,39,32,80.3,1
Wheat,Black Soil,Germination,58,40,44.7,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,43,40,26.6,1
Tomato,Sandy Soil,Flowering,30,30,67.0,1
Chilli,Chalky Soil,Germination,37,37,45.2,1
Wheat,Black Soil,Flowering,43,24,83.2,0
Carrot,Clay Soil,Flowering,42,39,37.9,1
Tomato,Sandy Soil,Flowering,44,23,81.4,0
Wheat,Black Soil,Seedling Stage,29,22,82.5,0
Chilli,Red Soil,Flowering,48,26,83.3,0
Wheat,Clay Soil,Maturation,61,37,38.7,0
Chilli,Sandy Soil,Flowering,63,25,74.9,1
Carrot,Clay Soil,Germination,71,23,87.0,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,22,84.0,0
Chilli,Red Soil,Flowering,43,23,84.8,0
Carrot,Sandy Soil,Seedling Stage,21,21,78.3,0
Tomato,Loam Soil,Germination,46,19,84.1,0
Wheat,Black Soil,Flowering,55,20,81.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,55,32,61.6,1
Chilli,Chalky Soil,Germination,8,42,39.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,68,40,22.7,0
Carrot,Clay Soil,Germination,11,38,42.2,1
Chilli,Sandy Soil,Germination,17,33,54.9,1
Chilli,Chalky Soil,Germination,11,38,41.7,1
Wheat,Red Soil,Flowering,6,36,49.4,1
Carrot,Sandy Soil,Pollination,17,26,70.2,1
Wheat,Red Soil,Pollination,50,30,65.5,1
Carrot,Clay Soil,Seedling Stage,50,32,54.6,1
Wheat,Red Soil,Germination,64,36,53.7,0
Chilli,Red Soil,Germination,61,40,43.7,0
Tomato,Sandy Soil,Flowering,45,20,85.1,0
Potato,Clay Soil,Germination,48,26,83.2,0
Carrot,Clay Soil,Seedling Stage,48,37,43.4,1
Chilli,Red Soil,Seedling Stage,32,18,83.9,0
Carrot,Clay Soil,Germination,68,34,57.2,0
Potato,Sandy Soil,Flowering,50,19,82.6,0
Wheat,Red Soil,Pollination,54,27,77.5,0
Chilli,Chalky Soil,Seedling Stage,7,30,63.1,1
Potato,Clay Soil,Seedling Stage,9,28,68.5,1
Wheat,Clay Soil,Pollination,50,27,69.5,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,52,39,32.8,1
Wheat,Sandy Soil,Pollination,16,42,32.1,1
Chilli,Chalky Soil,Germination,70,39,44.1,0
Potato,Clay Soil,Germination,37,17,80.5,0
Tomato,Sandy Soil,Flowering,31,19,84.7,0
Potato,Sandy Soil,Seedling Stage,42,19,78.8,0
Chilli,Chalky Soil,Germination,60,36,47.3,0
Carrot,Clay Soil,Germination,64,30,61.3,1
Wheat,Sandy Soil,Pollination,36,19,80.2,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,58,33,54.9,1
Tomato,Sandy Soil,Germination,21,41,41.4,1
Wheat,Red Soil,Germination,20,29,66.1,1
Carrot,Sandy Soil,Flowering,49,25,78.9,0
Wheat,Clay Soil,Maturation,49,27,79.8,1
Carrot,Clay Soil,Pollination,63,35,45.0,0
Wheat,Sandy Soil,Flowering,30,35,27.6,1
Carrot,Sandy Soil,Flowering,56,38,42.6,1
Wheat,Black Soil,Flowering,57,18,85.6,0
Wheat,Clay Soil,Pollination,52,31,57.1,1
Wheat,Sandy Soil,Maturation,28,40,45.8,1
Wheat,Red Soil,Seedling Stage,11,23,84.3,0
Chilli,Red Soil,Germination,34,38,48.7,1
Wheat,Black Soil,Flowering,57,32,64.7,0
Chilli,Black Soil,Flowering,71,22,80.5,0
Wheat,Red Soil,Flowering,27,37,51.8,1
Carrot,Loam Soil,Germination,69,18,85.0,0
Tomato,Sandy Soil,Flowering,44,27,80.5,0
Wheat,Red Soil,Pollination,17,23,85.3,0
Chilli,Chalky Soil,Flowering,43,18,84.4,0
Carrot,Sandy Soil,Pollination,18,32,56.9,1
Potato,Clay Soil,Seedling Stage,59,21,82.1,0
Potato,Clay Soil,Germination,29,30,66.5,1
Wheat,Sandy Soil,Germination,52,44,46.1,1
Potato,Clay Soil,Germination,61,32,67.9,0
Wheat,Alluvial Soil,Harvest,12,26,81.4,0
Chilli,Chalky Soil,Seedling Stage,16,20,84.6,0
Chilli,Sandy Soil,Flowering,32,24,76.0,0
Carrot,Clay Soil,Germination,66,32,46.3,0
Chilli,Red Soil,Seedling Stage,17,28,65.6,1
Carrot,Clay Soil,Germination,43,24,84.7,0
Carrot,Clay Soil,Seedling Stage,16,39,39.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,15,20,84.2,0
Chilli,Chalky Soil,Germination,72,39,41.4,0
Chilli,Sandy Soil,Flowering,65,26,78.0,0
Wheat,Black Soil,Pollination,49,25,79.9,1
Chilli,Red Soil,Flowering,65,24,78.3,0
Carrot,Loam Soil,Flowering,2,36,48.5,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,40,53.1,1
Wheat,Sandy Soil,Pollination,23,22,81.3,0
Chilli,Chalky Soil,Germination,17,35,53.1,1
Tomato,Loam Soil,Germination,26,24,83.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,54,35,50.5,1
Carrot,Sandy Soil,Germination,15,29,66.2,1
Wheat,Alluvial Soil,Harvest,41,39,39.3,1
Carrot,Loam Soil,Seedling Stage,10,25,80.4,0
Carrot,Clay Soil,Pollination,21,37,77.0,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,39,41.3,1
Chilli,Red Soil,Seedling Stage,19,33,56.4,1
Carrot,Sandy Soil,Germination,76,35,55.2,0
Carrot,Clay Soil,Pollination,30,36,48.4,1
Chilli,Red Soil,Seedling Stage,29,21,84.4,0
Wheat,Alluvial Soil,Maturation,65,25,76.6,0
Wheat,Sandy Soil,Flowering,24,35,44.4,1
Wheat,Clay Soil,Germination,54,44,33.2,0
Tomato,Sandy Soil,Flowering,53,38,38.4,1
Chilli,Black Soil,Seedling Stage,26,24,83.6,0
Wheat,Red Soil,Flowering,77,27,71.1,0
Carrot,Loam Soil,Pollination,52,40,39.4,1
Carrot,Sandy Soil,Pollination,19,21,84.3,0
Wheat,Black Soil,Seedling Stage,9,23,82.0,0
Carrot,Clay Soil,Germination,35,30,58.7,1
Tomato,Sandy Soil,Flowering,47,22,79.2,0
Chilli,Chalky Soil,Germination,42,30,65.1,1
Wheat,Alluvial Soil,Maturation,62,22,81.5,0
Tomato,Sandy Soil,Flowering,33,20,82.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,15,38,46.8,1
Wheat,Alluvial Soil,Maturation,46,19,82.8,0
Chilli,Chalky Soil,Germination,56,31,68.6,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,14,33,54.8,1
Potato,Loam Soil,Germination,42,21,83.0,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,18,37,25.5,1
Potato,Clay Soil,Flowering,45,42,42.0,1
Carrot,Clay Soil,Seedling Stage,32,30,58.1,1
Wheat,Alluvial Soil,Pollination,12,22,85.3,0
Wheat,Red Soil,Pollination,20,25,79.2,0
Wheat,Black Soil,Germination,20,41,53.2,1
Carrot,Clay Soil,Flowering,54,39,35.0,1
Potato,Clay Soil,Flowering,58,40,39.2,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,57,23,77.6,1
Carrot,Clay Soil,Seedling Stage,9,27,71.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,12,42,44.1,1
Wheat,Black Soil,Flowering,67,24,83.1,0
Wheat,Clay Soil,Maturation,15,29,72.1,1
Carrot,Sandy Soil,Flowering,39,23,80.6,0
Tomato,Sandy Soil,Seedling Stage,62,33,63.1,0
Chilli,Black Soil,Flowering,24,20,82.6,0
Wheat,Clay Soil,Harvest,14,31,63.9,1
Chilli,Chalky Soil,Seedling Stage,58,29,70.0,1
Carrot,Clay Soil,Pollination,69,40,28.2,0
Chilli,Black Soil,Seedling Stage,26,19,82.4,0
Tomato,Sandy Soil,Flowering,18,23,82.1,0
Carrot,Sandy Soil,Germination,73,31,57.2,0
Carrot,Clay Soil,Pollination,10,36,49.5,1
Chilli,Sandy Soil,Flowering,63,21,79.9,0
Carrot,Loam Soil,Germination,35,41,31.3,1
Potato,Sandy Soil,Flowering,50,22,83.7,0
Tomato,Sandy Soil,Flowering,61,22,80.0,0
Tomato,Sandy Soil,Flowering,31,25,83.3,0
Wheat,Red Soil,Pollination,19,23,80.2,0
Potato,Sandy Soil,Seedling Stage,38,17,83.6,0
Carrot,Clay Soil,Pollination,45,37,22.8,1
Wheat,Sandy Soil,Maturation,41,35,39.7,1
Wheat,Red Soil,Flowering,47,22,85.4,0
Carrot,Clay Soil,Flowering,40,23,77.0,0
Chilli,Chalky Soil,Germination,16,32,65.5,1
Carrot,Clay Soil,Germination,33,25,80.2,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,59,38,42.1,1
Tomato,Loam Soil,Germination,68,21,82.4,0
Chilli,Red Soil,Seedling Stage,62,35,54.3,0
Chilli,Red Soil,Flowering,63,29,80.8,1
Tomato,Loam Soil,Pollination,29,28,67.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,25,33,56.4,1
Wheat,Black Soil,Flowering,32,24,82.7,0
Chilli,Red Soil,Flowering,22,22,83.6,0
Potato,Clay Soil,Germination,51,38,63.1,1
Carrot,Clay Soil,Germination,65,22,83.4,0
Chilli,Chalky Soil,Seedling Stage,6,23,80.0,0
Wheat,Black Soil,Pollination,21,28,65.8,1
Potato,Sandy Soil,Pollination,62,40,54.0,0
Potato,Clay Soil,Germination,22,26,77.9,1
Chilli,Chalky Soil,Flowering,35,17,81.6,0
Chilli,Sandy Soil,Flowering,21,42,48.7,1
Wheat,Alluvial Soil,Harvest,10,32,59.7,1
Carrot,Clay Soil,Germination,44,30,62.8,1
Tomato,Sandy Soil,Seedling Stage,25,22,84.6,0
Carrot,Clay Soil,Pollination,20,23,78.5,0
Carrot,Clay Soil,Seedling Stage,33,25,81.1,0
Wheat,Sandy Soil,Maturation,39,21,84.2,0
Wheat,Black Soil,Flowering,48,19,81.5,0
Tomato,Sandy Soil,Flowering,50,25,80.1,0
Carrot,Clay Soil,Seedling Stage,18,26,81.9,0
Carrot,Clay Soil,Germination,20,38,35.9,1
Wheat,Clay Soil,Maturation,62,30,61.8,0
Wheat,Sandy Soil,Pollination,56,39,28.3,1
Tomato,Sandy Soil,Seedling Stage,42,28,66.0,1
Carrot,Clay Soil,Flowering,33,39,45.3,1
Tomato,Sandy Soil,Flowering,61,29,80.7,0
Wheat,Sandy Soil,Maturation,57,38,39.4,1
Tomato,Loam Soil,Pollination,69,38,52.2,0
Wheat,Clay Soil,Maturation,20,32,58.3,1
Chilli,Red Soil,Flowering,29,23,83.6,0
Wheat,Black Soil,Maturation,74,34,64.9,0
Tomato,Loam Soil,Germination,23,35,44.0,1
Potato,Clay Soil,Germination,20,43,53.5,1
Chilli,Black Soil,Flowering,54,23,82.2,0
Carrot,Clay Soil,Seedling Stage,38,20,82.8,0
Carrot,Sandy Soil,Flowering,56,17,85.0,0
Wheat,Alluvial Soil,Maturation,46,22,81.7,0
Carrot,Clay Soil,Seedling Stage,15,21,83.2,0
Wheat,Alluvial Soil,Harvest,70,35,42.8,0
Wheat,Clay Soil,Pollination,63,28,68.1,1
Carrot,Loam Soil,Germination,38,39,47.5,1
Chilli,Chalky Soil,Flowering,13,38,28.2,1
Wheat,Black Soil,Pollination,11,27,73.4,1
Wheat,Black Soil,Flowering,34,42,39.3,1
Carrot,Clay Soil,Seedling Stage,9,29,67.8,1
Tomato,Loam Soil,Germination,64,28,69.5,0
Chilli,Black Soil,Flowering,50,26,81.4,1
Chilli,Red Soil,Germination,65,38,46.9,0
Wheat,Red Soil,Pollination,60,36,53.0,1
Chilli,Red Soil,Germination,56,24,78.7,0
Carrot,Sandy Soil,Flowering,55,34,55.0,1
Wheat,Alluvial Soil,Maturation,28,19,83.4,0
Chilli,Red Soil,Flowering,63,32,38.3,0
Carrot,Sandy Soil,Flowering,47,19,81.1,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,59,32,68.4,1
Potato,Clay Soil,Pollination,17,19,83.8,0
Tomato,Sandy Soil,Germination,24,38,46.3,1
Wheat,Sandy Soil,Pollination,44,24,86.2,0
Tomato,Sandy Soil,Flowering,15,16,82.2,0
Wheat,Clay Soil,Pollination,55,22,79.6,0
Tomato,Sandy Soil,Flowering,29,17,86.0,0
Chilli,Chalky Soil,Seedling Stage,14,33,60.0,1
Wheat,Red Soil,Seedling Stage,57,35,48.3,1
Wheat,Sandy Soil,Flowering,10,22,79.4,0
Tomato,Loam Soil,Germination,60,32,54.3,1
Carrot,Clay Soil,Germination,15,33,60.5,1
Tomato,Loam Soil,Germination,46,38,41.1,1
Potato,Sandy Soil,Flowering,53,42,35.7,1
Carrot,Sandy Soil,Flowering,64,25,83.3,0
Tomato,Sandy Soil,Flowering,21,36,53.3,1
Wheat,Red Soil,Pollination,36,34,61.2,1
Chilli,Red Soil,Germination,35,23,80.4,0
Chilli,Chalky Soil,Germination,17,27,70.2,1
Chilli,Chalky Soil,Germination,49,41,40.8,1
Carrot,Sandy Soil,Pollination,18,19,83.1,0
Wheat,Red Soil,Germination,69,35,50.0,0
Wheat,Alluvial Soil,Harvest,25,23,81.7,0
Chilli,Red Soil,Seedling Stage,13,22,83.2,0
Tomato,Sandy Soil,Germination,45,31,57.7,1
Wheat,Black Soil,Germination,64,35,57.4,0
Chilli,Red Soil,Germination,73,36,56.2,0
Carrot,Clay Soil,Pollination,25,20,84.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,14,38,50.5,1
Chilli,Chalky Soil,Seedling Stage,7,36,58.1,1
Wheat,Sandy Soil,Pollination,42,38,41.7,1
Tomato,Loam Soil,Pollination,70,40,29.2,0
Chilli,Black Soil,Flowering,31,18,81.3,0
Chilli,Red Soil,Germination,14,40,38.1,1
Chilli,Red Soil,Flowering,45,22,81.3,0
Carrot,Clay Soil,Pollination,68,42,36.0,0
Potato,Sandy Soil,Flowering,29,17,82.7,0
Wheat,Red Soil,Pollination,23,31,55.2,1
Carrot,Sandy Soil,Flowering,61,23,77.5,0
Chilli,Red Soil,Flowering,48,26,82.9,0
Potato,Sandy Soil,Flowering,23,17,83.7,0
Wheat,Sandy Soil,Pollination,24,21,80.1,0
Wheat,Black Soil,Seedling Stage,15,22,81.3,0
Carrot,Clay Soil,Pollination,55,33,51.4,1
Carrot,Loam Soil,Germination,32,34,48.6,1
Wheat,Red Soil,Seedling Stage,31,27,79.4,0
Tomato,Loam Soil,Pollination,34,39,40.6,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,55,18,81.6,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,56,36,33.5,0
Potato,Loam Soil,Germination,57,23,83.3,0
Wheat,Alluvial Soil,Harvest,11,33,68.0,1
Wheat,Red Soil,Maturation,43,32,61.9,1
Potato,Clay Soil,Flowering,46,38,32.8,1
Carrot,Clay Soil,Germination,28,27,72.9,1
Wheat,Alluvial Soil,Maturation,73,41,39.1,0
Wheat,Black Soil,Pollination,30,21,83.8,0
Tomato,Sandy Soil,Flowering,65,30,68.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,35,52.0,1
Carrot,Loam Soil,Pollination,16,42,40.0,1
Chilli,Red Soil,Germination,75,33,51.1,1
Potato,Clay Soil,Germination,56,25,83.3,0
Wheat,Black Soil,Seedling Stage,12,24,80.9,0
Carrot,Loam Soil,Germination,55,41,37.5,1
Tomato,Sandy Soil,Germination,66,36,50.6,1
Chilli,Sandy Soil,Seedling Stage,15,27,71.8,1
Carrot,Clay Soil,Pollination,55,30,72.1,0
Carrot,Clay Soil,Seedling Stage,16,23,79.7,0
Wheat,Sandy Soil,Pollination,39,44,50.4,1
Carrot,Sandy Soil,Seedling Stage,29,24,78.3,0
Wheat,Black Soil,Seedling Stage,14,30,70.6,1
