crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Potato,Sandy Soil,Pollination,1,26,82.7,0
Wheat,Black Soil,Harvest,100,34,70.2,0
Potato,Loam Soil,Flowering,95,32,54.6,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,16,16,91.0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,82,33,37.0,0
Wheat,Clay Soil,Maturation,18,25,80.6,0
Tomato,Loam Soil,Flowering,74,30,68.1,1
Wheat,Clay Soil,Seedling Stage,26,25,80.5,1
Wheat,Clay Soil,Harvest,22,37,46.2,1
Carrot,Clay Soil,Harvest,41,44,20.3,1
Chilli,Chalky Soil,Flowering,43,20,81.1,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,26,16,90.1,0
Chilli,Chalky Soil,Seedling Stage,12,41,24.1,1
Wheat,Clay Soil,Seedling Stage,17,14,87.5,0
Carrot,Sandy Soil,Pollination,25,18,87.9,0
Carrot,Loam Soil,Seedling Stage,26,19,87.6,0
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,65,33,90.7,0
Potato,Sandy Soil,Flowering,18,40,25.4,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,22,21,82.8,0
Potato,Loam Soil,Germination,66,37,47.1,1
Tomato,Clay Soil,Seedling Stage,52,24,81.7,1
Chilli,Black Soil,Flowering,72,18,89.2,0
Wheat,Clay Soil,Harvest,8,16,90.1,0
Carrot,Sandy Soil,Germination,28,39,22.2,1
Chilli,Chalky Soil,Seedling Stage,19,25,81.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,15,15,88.5,0
Carrot,Loam Soil,Seedling Stage,42,19,91.0,0
Chilli,Chalky Soil,Germination,83,28,80.4,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,26,19,86.3,0
Wheat,Clay Soil,Pollination,26,41,48.4,1
Wheat,Black Soil,Seedling Stage,90,35,68.3,1
Chilli,Sandy Soil,Flowering,14,43,22.0,1
Wheat,Black Soil,Maturation,42,18,84.7,0
Carrot,Sandy Soil,Pollination,4,44,15.0,1
Potato,Sandy Soil,Pollination,25,13,89.9,0
Chilli,Chalky Soil,Germination,6,29,54.0,1
Wheat,Black Soil,Seedling Stage,43,39,44.9,0
Potato,Loam Soil,Pollination,15,17,87.5,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,30,20,37.4,1
Tomato,Loam Soil,Seedling Stage,78,25,67.0,0
Wheat,Clay Soil,Pollination,27,21,89.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,23,26,81.5,0
Wheat,Black Soil,Germination,15,31,56.9,0
Carrot,Clay Soil,Germination,36,33,77.3,1
Potato,Clay Soil,Harvest,57,44,27.5,1
Carrot,Clay Soil,Germination,70,30,79.5,1
Chilli,Black Soil,Flowering,21,44,15.0,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,98,32,68.7,0
Potato,Sandy Soil,Seedling Stage,18,20,82.9,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,33,14,91.0,0
Potato,Clay Soil,Pollination,33,16,91.0,0
Carrot,Sandy Soil,Seedling Stage,23,44,15.1,1
Chilli,Sandy Soil,Seedling Stage,27,46,15.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,35,30,54.6,1
Wheat,Red Soil,Seedling Stage,100,26,86.6,0
Wheat,Black Soil,Harvest,88,38,32.3,0
Carrot,Clay Soil,Pollination,52,30,44.9,0
Carrot,Clay Soil,Pollination,40,21,84.7,0
Wheat,Black Soil,Maturation,36,18,89.3,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,12,21,74.9,1
Tomato,Red Soil,Flowering,20,43,17.7,1
Carrot,Clay Soil,Seedling Stage,11,17,87.9,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,58,44,18.0,1
Wheat,Chalky Soil,Vegetative Growth / Root or Tuber Development,92,33,68.8,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,45,21.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,55,20,83.0,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,19,44,16.0,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,37,23,85.4,0
Chilli,Sandy Soil,Seedling Stage,64,34,52.8,1
Wheat,Clay Soil,Pollination,87,31,44.7,0
Tomato,Loam Soil,Flowering,25,15,89.0,0
Potato,Clay Soil,Seedling Stage,29,27,73.6,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,4,26,82.8,0
Chilli,Sandy Soil,Flowering,24,25,74.0,1
Wheat,Clay Soil,Pollination,99,34,56.5,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,15,37,52.1,1
Wheat,Sandy Soil,Maturation,20,19,81.8,1
Tomato,Red Soil,Seedling Stage,10,17,90.0,0
Wheat,Black Soil,Maturation,20,26,80.9,0
Tomato,Red Soil,Flowering,7,13,91.0,0
Carrot,Sandy Soil,Germination,85,26,70.8,0
Chilli,Red Soil,Flowering,26,15,89.4,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,40,17,91.0,1
Wheat,Black Soil,Seedling Stage,65,26,82.7,0
Carrot,Clay Soil,Flowering,29,37,30.7,1
Chilli,Red Soil,Flowering,93,38,67.9,0
Chilli,Clay Soil,Germination,4,26,83.9,0
Chilli,Red Soil,Seedling Stage,64,17,90.5,0
Carrot,Loam Soil,Germination,15,20,79.4,0
Wheat,Sandy Soil,Harvest,15,40,28.3,1
Wheat,Black Soil,Flowering,31,42,25.9,0
Wheat,Sandy Soil,Pollination,83,38,55.0,1
Wheat,Black Soil,Flowering,16,18,88.6,0
Carrot,Sandy Soil,Germination,14,27,70.1,1
Chilli,Red Soil,Seedling Stage,55,18,89.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,21,19,88.3,0
Wheat,Black Soil,Maturation,24,25,61.3,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,36,16,87.6,0
Wheat,Black Soil,Harvest,85,28,75.6,0
Carrot,Loam Soil,Flowering,20,45,18.3,1
Wheat,Alluvial Soil,Harvest,60,43,21.7,1
Carrot,Clay Soil,Seedling Stage,56,26,82.1,0
Wheat,Clay Soil,Harvest,40,24,70.4,1
Carrot,Loam Soil,Germination,90,41,46.9,0
Potato,Sandy Soil,Seedling Stage,61,39,40.3,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,56,30,85.3,0
Carrot,Loam Soil,Germination,71,30,55.8,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,51,20,50.7,0
Chilli,Clay Soil,Germination,46,34,51.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,62,28,81.3,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,42,14,90.3,0
Carrot,Sandy Soil,Flowering,50,43,19.9,1
Carrot,Red Soil,Seedling Stage,89,29,75.6,0
Chilli,Sandy Soil,Germination,31,20,82.7,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,38,18,91.0,0
Tomato,Loam Soil,Seedling Stage,21,15,74.0,1
Wheat,Clay Soil,Pollination,16,16,81.9,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,9,28,52.1,1
Chilli,Chalky Soil,Seedling Stage,47,28,70.6,1
Wheat,Red Soil,Pollination,39,28,65.7,1
Wheat,Black Soil,Harvest,62,31,62.7,0
Wheat,Black Soil,Seedling Stage,76,23,30.9,1
Wheat,Sandy Soil,Flowering,13,22,34.2,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,53,30,56.6,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,26,45,15.0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,9,28,72.3,1
Tomato,Loam Soil,Seedling Stage,25,13,88.8,0
Tomato,Clay Soil,Seedling Stage,6,26,81.3,0
Chilli,Loam Soil,Flowering,44,33,35.5,1
Wheat,Black Soil,Harvest,15,24,87.4,0
Wheat,Clay Soil,Harvest,36,44,18.5,1
Carrot,Loam Soil,Seedling Stage,97,34,64.9,0
Tomato,Loam Soil,Germination,31,22,88.0,0
Wheat,Black Soil,Germination,57,29,47.5,1
Wheat,Black Soil,Seedling Stage,25,29,61.5,1
Tomato,Clay Soil,Germination,85,29,66.5,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,29,37,40.8,1
Chilli,Black Soil,Seedling Stage,46,32,53.7,1
Tomato,Loam Soil,Pollination,49,38,35.1,1
Wheat,Alluvial Soil,Maturation,19,33,46.3,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,53,25,70.0,0
Wheat,Alluvial Soil,Pollination,9,38,26.0,1
Potato,Sandy Soil,Pollination,48,14,64.5,1
Wheat,Black Soil,Harvest,44,45,29.3,1
Carrot,Loam Soil,Pollination,66,35,44.8,0
Wheat,Clay Soil,Germination,9,28,78.5,0
Wheat,Alluvial Soil,Harvest,37,29,47.2,1
Potato,Loam Soil,Seedling Stage,56,34,46.9,1
Potato,Clay Soil,Seedling Stage,49,17,84.6,0
Carrot,Clay Soil,Germination,18,39,47.0,0
Wheat,Black Soil,Seedling Stage,20,32,69.9,1
Chilli,Black Soil,Pollination,37,26,33.6,1
Potato,Loam Soil,Pollination,50,32,38.5,1
Chilli,Sandy Soil,Seedling Stage,15,38,40.6,1
Carrot,Loam Soil,Seedling Stage,40,46,15.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,13,34,30.0,1
Tomato,Loam Soil,Flowering,78,34,56.3,0
Wheat,Red Soil,Germination,61,24,81.3,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,42,13,91.0,0
Wheat,Clay Soil,Seedling Stage,1,25,80.7,0
Wheat,Sandy Soil,Flowering,53,18,90.0,0
Potato,Sandy Soil,Germination,25,30,41.9,1
Wheat,Clay Soil,Pollination,16,39,27.1,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,92,30,70.4,0
Wheat,Alluvial Soil,Harvest,59,44,36.3,0
Chilli,Sandy Soil,Seedling Stage,45,39,62.9,1
Chilli,Chalky Soil,Seedling Stage,1,29,45.0,1
Wheat,Black Soil,Maturation,53,34,55.3,0
Chilli,Red Soil,Pollination,31,16,91.0,0
Tomato,Loam Soil,Flowering,85,35,40.1,0
Wheat,Red Soil,Pollination,27,18,86.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,46,24,86.6,0
Carrot,Clay Soil,Seedling Stage,20,40,17.1,1
Carrot,Red Soil,Flowering,3,22,84.7,0
Chilli,Clay Soil,Flowering,15,20,83.9,0
Tomato,Red Soil,Germination,45,30,88.2,0
Potato,Clay Soil,Seedling Stage,96,27,71.0,0
Carrot,Loam Soil,Seedling Stage,10,45,15.0,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,94,26,47.5,0
Carrot,Sandy Soil,Flowering,21,46,15.0,1
Wheat,Red Soil,Pollination,36,27,81.7,0
Chilli,Black Soil,Seedling Stage,12,34,56.7,1
Carrot,Clay Soil,Flowering,13,45,16.1,1
Wheat,Sandy Soil,Flowering,36,30,65.2,1
Tomato,Loam Soil,Germination,23,17,84.3,0
Chilli,Chalky Soil,Flowering,31,27,67.2,1
Chilli,Red Soil,Fruit/Grain/Bulb Formation,22,13,91.0,0
Chilli,Sandy Soil,Fruit/Grain/Bulb Formation,35,19,80.0,0
Wheat,Clay Soil,Harvest,31,40,35.6,1
Tomato,Clay Soil,Seedling Stage,21,37,44.7,1
Carrot,Clay Soil,Flowering,22,44,34.7,1
Potato,Sandy Soil,Germination,60,35,57.5,0
Potato,Sandy Soil,Germination,50,32,64.1,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,24,18,80.3,0
Wheat,Clay Soil,Harvest,4,13,89.8,0
Carrot,Clay Soil,Germination,73,25,81.1,0
Wheat,Red Soil,Pollination,28,15,91.0,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,70,39,46.7,1
Wheat,Clay Soil,Pollination,29,14,91.0,0
Chilli,Black Soil,Germination,7,26,58.8,1
Chilli,Red Soil,Flowering,39,15,91.0,0
Potato,Clay Soil,Seedling Stage,32,20,83.3,0
Carrot,Loam Soil,Seedling Stage,1,22,85.4,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,35,19,81.2,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,95,29,78.3,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,17,18,90.1,0
Wheat,Black Soil,Maturation,12,27,55.5,0
Carrot,Sandy Soil,Harvest,26,40,41.9,1
Carrot,Clay Soil,Seedling Stage,31,26,81.3,0
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,34,18,80.8,0
Wheat,Sandy Soil,Flowering,24,41,24.9,1
Wheat,Clay Soil,Seedling Stage,88,27,77.6,0
Chilli,Chalky Soil,Germination,8,44,24.5,1
Carrot,Sandy Soil,Pollination,60,42,43.8,1
Wheat,Red Soil,Harvest,40,15,91.0,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,23,81.0,0
Wheat,Sandy Soil,Flowering,11,13,89.8,0
Wheat,Black Soil,Germination,100,34,68.3,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,52,44,26.6,1
Wheat,Black Soil,Harvest,59,13,65.0,1
Potato,Sandy Soil,Germination,3,17,87.9,0
Wheat,Red Soil,Maturation,30,14,91.0,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,75,24,75.3,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,72,33,41.2,0
Potato,Clay Soil,Seedling Stage,22,17,90.5,0
Tomato,Red Soil,Germination,69,13,90.9,0
Wheat,Sandy Soil,Pollination,38,23,77.5,1
Carrot,Clay Soil,Germination,22,42,15.8,1
Tomato,Red Soil,Seedling Stage,6,15,89.0,0
Carrot,Clay Soil,Seedling Stage,32,43,23.2,0
Carrot,Clay Soil,Germination,26,14,87.1,0
Carrot,Clay Soil,Seedling Stage,31,34,88.2,0
Wheat,Red Soil,Germination,93,31,39.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,52,41,31.5,1
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,78,32,45.7,1
Carrot,Loam Soil,Flowering,55,42,26.0,1
Carrot,Loam Soil,Seedling Stage,12,36,38.9,1
Wheat,Alluvial Soil,Maturation,18,14,89.2,0
Tomato,Red Soil,Fruit/Grain/Bulb Formation,23,17,84.4,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,37,30,64.0,1
Chilli,Sandy Soil,Flowering,22,42,29.4,1
Wheat,Sandy Soil,Pollination,36,40,27.6,1
Carrot,Sandy Soil,Seedling Stage,11,27,60.7,1
Wheat,Clay Soil,Maturation,59,42,20.1,0
Wheat,Clay Soil,Flowering,27,37,25.6,1
Tomato,Red Soil,Flowering,9,21,86.5,0
Tomato,Loam Soil,Seedling Stage,4,25,83.9,0
Chilli,Red Soil,Seedling Stage,17,15,91.0,0
Wheat,Black Soil,Seedling Stage,19,18,90.2,0
Wheat,Sandy Soil,Harvest,56,38,34.1,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,58,29,61.2,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,28,15,89.6,0
Wheat,Sandy Soil,Pollination,82,31,76.4,0
Wheat,Red Soil,Flowering,55,45,87.4,0
Chilli,Red Soil,Seedling Stage,35,20,86.7,0
Carrot,Loam Soil,Pollination,14,23,18.7,0
Carrot,Clay Soil,Flowering,36,21,81.0,0
Tomato,Loam Soil,Flowering,7,18,84.3,0
Potato,Clay Soil,Germination,37,36,46.4,1
Carrot,Red Soil,Seedling Stage,5,18,83.5,0
Chilli,Red Soil,Flowering,14,29,84.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,15,31,69.1,1
Carrot,Clay Soil,Germination,47,13,89.7,0
Wheat,Alluvial Soil,Seedling Stage,51,21,84.5,0
Carrot,Loam Soil,Seedling Stage,12,28,82.1,0
Carrot,Clay Soil,Seedling Stage,46,46,15.0,1
Wheat,Alluvial Soil,Flowering,4,18,90.6,0
Carrot,Clay Soil,Seedling Stage,20,34,45.4,1
Carrot,Loam Soil,Pollination,78,33,60.5,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,33,16,90.1,0
Wheat,Black Soil,Germination,100,30,72.7,0
Chilli,Loam Soil,Seedling Stage,16,36,39.6,1
Tomato,Loam Soil,Seedling Stage,46,44,39.9,1
Potato,Sandy Soil,Germination,5,15,91.0,0
Carrot,Loam Soil,Germination,47,16,90.8,0
Carrot,Loam Soil,Pollination,93,33,61.7,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,19,14,91.0,0
Wheat,Loam Soil,Maturation,3,24,78.1,0
Carrot,Sandy Soil,Pollination,93,27,67.8,0
Carrot,Sandy Soil,Germination,37,15,89.1,0
Wheat,Alluvial Soil,Pollination,100,32,58.0,0
Wheat,Alluvial Soil,Flowering,21,13,88.6,0
Chilli,Alluvial Soil,Fruit/Grain/Bulb Formation,38,21,83.4,0
Carrot,Clay Soil,Germination,48,36,55.4,1
Carrot,Clay Soil,Seedling Stage,27,37,46.3,1
Carrot,Sandy Soil,Germination,14,18,91.0,0
Wheat,Sandy Soil,Germination,18,24,57.0,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,50,18,90.0,0
Wheat,Alluvial Soil,Harvest,33,18,84.4,0
Carrot,Sandy Soil,Seedling Stage,41,40,57.0,1
Carrot,Sandy Soil,Flowering,41,45,30.5,1
Chilli,Alluvial Soil,Vegetative Growth / Root or Tuber Development,29,25,82.8,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,34,39,31.0,1
Potato,Clay Soil,Seedling Stage,46,34,71.9,1
Tomato,Clay Soil,Seedling Stage,54,30,68.2,1
Carrot,Clay Soil,Pollination,61,38,39.1,1
Wheat,Clay Soil,Harvest,41,36,29.8,1
Wheat,Alluvial Soil,Maturation,67,28,37.9,1
Wheat,Clay Soil,Seedling Stage,7,23,80.4,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,33,42,66.9,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,34,26,83.0,0
Wheat,Black Soil,Harvest,32,13,91.0,0
Wheat,Clay Soil,Flowering,1,13,88.6,0
Wheat,Red Soil,Seedling Stage,96,28,81.6,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,49,39,39.7,1
Wheat,Black Soil,Harvest,93,41,33.9,0
Wheat,Black Soil,Seedling Stage,97,29,54.5,0
Tomato,Clay Soil,Seedling Stage,48,35,37.5,0
Potato,Clay Soil,Pollination,26,27,88.3,0
Wheat,Red Soil,Germination,17,26,82.3,0
Carrot,Loam Soil,Pollination,14,15,91.0,0
Wheat,Clay Soil,Harvest,39,39,52.2,1
Potato,Sandy Soil,Pollination,56,36,42.5,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,13,39,35.7,1
Wheat,Red Soil,Seedling Stage,41,16,84.0,0
Tomato,Clay Soil,Germination,19,42,42.2,1
Chilli,Black Soil,Seedling Stage,54,27,83.8,0
Wheat,Alluvial Soil,Maturation,42,44,26.6,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,19,87.0,0
Tomato,Loam Soil,Seedling Stage,54,30,51.9,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,23,35,61.0,1
Tomato,Chalky Soil,Vegetative Growth / Root or Tuber Development,95,32,50.1,0
Wheat,Red Soil,Maturation,55,25,55.6,0
Carrot,Clay Soil,Pollination,31,39,33.0,1
Tomato,Chalky Soil,Flowering,37,33,63.7,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,56,16,91.0,0
Wheat,Red Soil,Seedling Stage,30,22,85.8,0
Wheat,Red Soil,Pollination,44,15,88.7,0
Wheat,Red Soil,Pollination,18,19,89.8,0
Wheat,Clay Soil,Harvest,28,13,91.0,0
Chilli,Chalky Soil,Seedling Stage,21,28,60.6,0
Wheat,Clay Soil,Maturation,37,20,79.4,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,57,23,82.4,0
Wheat,Red Soil,Pollination,12,42,41.0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,29,36,48.8,1
Wheat,Alluvial Soil,Pollination,57,39,32.4,1
Wheat,Black Soil,Seedling Stage,13,19,87.1,0
Tomato,Loam Soil,Germination,5,24,84.6,0
Wheat,Black Soil,Maturation,22,32,35.6,1
Wheat,Clay Soil,Harvest,15,16,85.8,0
Carrot,Black Soil,Germination,40,45,15.1,1
Chilli,Black Soil,Seedling Stage,20,23,81.1,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,16,42,20.9,1
Wheat,Clay Soil,Germination,97,24,86.7,0
Chilli,Chalky Soil,Flowering,32,34,35.0,1
Wheat,Red Soil,Seedling Stage,6,24,84.2,0
Carrot,Sandy Soil,Germination,12,45,17.5,1
Chilli,Loam Soil,Flowering,62,30,81.0,0
Potato,Sandy Soil,Seedling Stage,64,25,78.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,18,21,82.6,0
Tomato,Clay Soil,Germination,7,14,90.2,0
Carrot,Clay Soil,Pollination,45,45,15.0,1
Potato,Clay Soil,Pollination,5,19,82.4,0
Carrot,Sandy Soil,Seedling Stage,29,37,38.6,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,25,15,84.2,1
Tomato,Sandy Soil,Pollination,23,17,85.6,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,9,13,91.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,47,13,91.0,0
Tomato,Red Soil,Pollination,31,22,77.2,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,98,32,71.4,0
Potato,Sandy Soil,Pollination,18,36,44.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,44,29,67.5,1
Wheat,Red Soil,Maturation,19,44,30.0,1
Wheat,Alluvial Soil,Harvest,78,33,48.1,0
Wheat,Sandy Soil,Pollination,50,41,67.4,1
Chilli,Sandy Soil,Seedling Stage,70,31,70.4,1
Wheat,Black Soil,Seedling Stage,55,15,91.0,0
Wheat,Black Soil,Germination,13,40,23.1,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,84,43,26.5,0
Carrot,Clay Soil,Flowering,82,25,70.9,0
Potato,Loam Soil,Seedling Stage,18,13,89.5,0
Chilli,Loam Soil,Harvest,31,45,18.2,1
Chilli,Red Soil,Germination,67,34,84.2,0
Carrot,Loam Soil,Germination,64,34,43.8,1
Tomato,Loam Soil,Vegetative Growth / Root or Tuber Development,96,32,67.1,0
Wheat,Loam Soil,Maturation,45,46,15.0,1
Carrot,Loam Soil,Germination,80,28,75.9,0
Carrot,Clay Soil,Flowering,79,36,46.4,1
Chilli,Red Soil,Flowering,95,36,55.9,0
Wheat,Clay Soil,Germination,17,45,21.4,0
Tomato,Loam Soil,Seedling Stage,9,27,37.1,1
Carrot,Loam Soil,Seedling Stage,90,32,71.1,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,14,90.2,0
Potato,Clay Soil,Seedling Stage,57,29,52.3,1
Wheat,Black Soil,Maturation,11,46,22.7,1
Tomato,Loam Soil,Flowering,26,27,40.4,1
Wheat,Black Soil,Maturation,13,14,90.0,0
Carrot,Sandy Soil,Seedling Stage,27,43,21.0,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,31,64.6,0
Chilli,Sandy Soil,Flowering,26,35,27.1,1
Potato,Clay Soil,Pollination,67,33,63.1,0
Wheat,Black Soil,Maturation,37,21,82.7,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,34,17,83.7,0
Carrot,Clay Soil,Germination,90,29,74.2,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,5,23,84.4,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,38,23.5,1
Wheat,Black Soil,Seedling Stage,92,33,51.6,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,10,23,81.8,0
Wheat,Clay Soil,Germination,82,30,71.6,0
Chilli,Sandy Soil,Pollination,16,40,32.7,1
Tomato,Clay Soil,Seedling Stage,77,28,82.9,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,59,35,63.0,1
Chilli,Red Soil,Seedling Stage,59,29,68.6,1
Chilli,Clay Soil,Seedling Stage,21,26,84.7,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,26,31,56.4,0
Tomato,Red Soil,Pollination,94,31,72.0,0
Chilli,Sandy Soil,Fruit/Grain/Bulb Formation,9,17,88.1,0
Tomato,Loam Soil,Germination,41,13,88.7,0
Potato,Clay Soil,Pollination,24,29,65.6,1
Carrot,Sandy Soil,Seedling Stage,29,46,15.9,1
Potato,Clay Soil,Germination,67,44,40.2,1
Chilli,Red Soil,Germination,39,20,84.3,0
Wheat,Black Soil,Pollination,47,30,75.6,0
Tomato,Red Soil,Seedling Stage,19,23,85.9,0
Wheat,Red Soil,Harvest,34,25,19.2,0
Carrot,Sandy Soil,Pollination,10,27,83.6,0
Potato,Sandy Soil,Seedling Stage,15,28,73.1,1
Wheat,Alluvial Soil,Pollination,17,44,29.1,1
Potato,Sandy Soil,Germination,19,31,60.5,1
Wheat,Clay Soil,Pollination,100,39,31.3,0
Tomato,Clay Soil,Seedling Stage,27,36,61.8,1
Wheat,Clay Soil,Pollination,79,23,82.3,0
Carrot,Loam Soil,Pollination,50,25,30.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,58,30,64.8,0
Carrot,Sandy Soil,Flowering,13,36,35.8,1
Carrot,Clay Soil,Pollination,15,29,70.0,1
Carrot,Alluvial Soil,Pollination,85,40,34.2,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,92,27,69.3,1
Wheat,Sandy Soil,Harvest,30,42,44.1,1
Wheat,Black Soil,Maturation,25,34,32.7,1
Chilli,Clay Soil,Flowering,30,32,59.3,1
Potato,Clay Soil,Seedling Stage,38,22,85.9,0
Chilli,Chalky Soil,Germination,6,14,88.9,0
Carrot,Clay Soil,Flowering,35,36,34.7,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,2,15,83.7,0
Tomato,Clay Soil,Pollination,49,40,30.6,1
Wheat,Alluvial Soil,Harvest,11,32,42.9,1
Wheat,Red Soil,Germination,88,29,62.5,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,19,86.6,0
Wheat,Sandy Soil,Seedling Stage,5,20,84.1,0
Chilli,Red Soil,Seedling Stage,59,36,34.2,1
Wheat,Red Soil,Pollination,27,27,83.2,0
Potato,Clay Soil,Pollination,22,31,42.1,1
Wheat,Sandy Soil,Germination,44,35,51.2,1
Tomato,Red Soil,Flowering,3,18,82.2,0
Wheat,Black Soil,Pollination,76,25,75.1,0
Carrot,Red Soil,Fruit/Grain/Bulb Formation,31,19,87.9,0
Wheat,Red Soil,Seedling Stage,29,31,74.8,1
Potato,Loam Soil,Flowering,24,31,60.9,1
Carrot,Clay Soil,Pollination,2,46,30.8,1
Carrot,Chalky Soil,Vegetative Growth / Root or Tuber Development,20,44,17.2,1
Chilli,Chalky Soil,Flowering,3,34,55.2,1
Tomato,Loam Soil,Seedling Stage,7,19,81.5,0
Wheat,Chalky Soil,Germination,97,39,41.3,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,28,43,15.0,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,18,85.2,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,26,14,90.3,0
Carrot,Loam Soil,Germination,73,27,24.1,0
